hour,small_part,med_part,sulf_diox,nitr_diox,trioxygen,temp,pres,rain,wind,wind_sp,day,month,year,carb_monox
23,34,34,18,83,16,1.4,1025.6,0,NE,1.3,10,Dec,2016,1200
14,14,22,2,10,136,33.9,994.9,0,ENE,2,21,Aug,2016,300
21,39,106,5,34,138,28.1,998.1,0,SSW,1.9,4,Aug,2016,600
5,35,62,2,40,2,0.9,1014.7,0,NW,1.1,30,Oct,2017,300
1,88,135,37,96,8,1.8,1022.1,0,ESE,3,14,Mar,2016,1700
3,43,43,5,48,2,1.8,1020.5,0,W,0.3,21,Nov,2016,2000
5,52,52,8,26,61,18.8,1006.6,0,E,0.7,5,Jun,2017,600
18,76,135,59,104,1,0,1024.4,0,WSW,2.9,10,Jan,2015,2100
1,14,18,2,13,43,20.2,993.8,0,NW,1.8,18,Jun,2017,400
0,253,305,106,149,2,-6.8,1024.9,0,ENE,1.4,23,Dec,2014,5800
14,137,237,9,95,3,21.1,1011.4,0,ENE,1.1,22,Sep,2015,3100
15,73,74,2,23,149,26.7,1005.6,0,SSW,1.4,31,Aug,2015,900
5,50,90,2,63,24,22.3,1007.8,0.1,ENE,1,19,Aug,2016,700
16,,,,,,4.4,1022.1,0,WNW,3.4,20,Feb,2018,1222.923
15,18,32,5,31,51,19.6,1011.4,0,SSE,2.1,1,Nov,2016,300
10,21,27,38,48,13,-0.5,1025.6,0,NNE,1.8,27,Dec,2014,800
3,79,109,2,79,51,24.2,1005.7,0,NNE,0.8,10,Aug,2016,1100
12,27,47,38,47,49,7.8,1017.3,0,S,0.8,5,Mar,2015,800
10,67,101,13,56,90,27.7,1006.7,0,ENE,1.4,2,Jun,2017,1000
14,138,145,26,42,74,6.4,997.1,0,SW,2.1,21,Mar,2014,1200
15,154,154,3,19,255,31.8,996.1,0,SW,1.2,1,Aug,2015,1200
18,153,196,20,139,2,4.8,1022.3,0,S,0.9,2,Dec,2017,2200
19,26,44,4,21,154,21,1004.2,0,E,0,2,Jun,2015,300
1,41,96,21,68,2,26.2,997.7,0,SE,1.4,26,Jul,2014,700
9,364,364,8,130,3,-0.7,1023.8,0,ESE,0.7,21,Dec,2017,8100
5,463,600,13,180,11,-4.2,1013.3,0,ENE,1.7,26,Dec,2016,1222.923
6,113,149,47,77,4,-2.4,1014.5,0,NW,0.6,2,Mar,2015,2800
18,10,22,3,24,48,3.4,1021.4,0,NW,3.7,5,Dec,2017,500
15,48,48,8,61,80,30.8,993.4,0,SSW,0.5,29,Jul,2014,600
19,202,228,112,106,5,-3,1022.6,0,NNE,0,24,Dec,2014,1900
12,46,72,16,83,7,19.6,1018.7,0,SSW,1.4,16,Oct,2014,900
15,,78,22,,42,4.6,1021.9,0,SSW,2.3,24,Nov,2017,1300
3,70,93,34,56,2,0.1,1021,0,NE,1.2,7,Dec,2015,1800
13,16,64,10,10,61,19.4,1011,0,WSW,4.9,5,Nov,2015,400
11,3,28,2,9,107,30.4,994.5,0,N,4,17,Jun,2017,400
18,56,72,5,15,217,31.2,997.6,0,S,3.1,7,Jul,2016,600
0,42,83,51,86,4,7.7,1015.7,0,N,2.6,4,Mar,2014,1300
7,405,438,13,,13,-3.4,1016.1,0,E,1.3,25,Dec,2016,1222.923
14,198,198,14,74,12,-0.9,1022.1,0,ESE,0.5,26,Dec,2016,4300
11,121,121,2,23,147,30.6,997.4,0,S,2.3,6,Aug,2017,1100
22,18,18,2,40,72,18.5,1001.3,0,ESE,1.5,6,Jun,2016,8000
20,34,40,19,64,23,-8.5,1017,0,NW,0.9,17,Jan,2017,1200
15,116,116,6,17,232,30.9,1002.8,0,ESE,3,4,Jul,2017,1400
23,41,41,2,55,2,8,1015,0.9,NNW,1.1,25,Oct,2016,1200
20,128,167,71,117,2,3.9,1014.1,0,ENE,1.2,10,Mar,2015,2200
18,37,37,,30,37,17.4,1015.7,0,N,0.8,28,Sep,2016,900
6,37,37,2,22,87,22.4,999.4,0,E,1.2,22,Jun,2017,500
0,59,65,3,13,110,19.7,1007.7,0,NW,1.4,3,Sep,2014,900
1,47,116,16,61,56,16.6,995,0,WSW,0.7,13,May,2015,600
3,14,14,7,35,28,4,1014.1,0,WNW,4.7,22,Dec,2017,1100
17,31,78,20,42,40,7.7,1006.2,0,W,1.7,1,Jan,2015,500
17,71,82,5,64,74,21.4,1009,0,NE,1.1,21,Sep,2017,900
17,53,57,31,62,30,-2.9,1023.6,0,SSE,2.6,29,Jan,2017,1500
1,85,123,77,91,2,-9,1028,0,NE,0.8,1,Feb,2016,2900
13,81,125,63,52,,23.3,1002.7,0,SSW,1.7,26,Apr,2014,700
18,9,25,4,12,54.621,6.5,1017.1,0,NNW,2.8,17,Nov,2014,400
13,37,46,2,17,51,11.3,1002.3,1,NNW,1.5,2,May,2017,400
5,328,314,40,,1,-3.2,1018.4,0,NE,1.2,15,Feb,2015,3800
21,7,12,1,27,42,19.7,1003.4,0,NNW,1.6,14,Sep,2014,200
21,37,37,6,54,134,27.4,1000.8,0,NE,1.5,12,Aug,2015,700
9,88,104,37,66,3,-5,1029,0,NW,1.4,12,Jan,2016,2200
0,18,18,2,19,27,20.1,1003.8,0,NE,0.6,20,Jun,2016,400
3,96,192,14,134,2,11.9,1012.5,0,E,0.3,25,Apr,2016,1000
15,13,16,2,20,57,23.9,1010.6,0,NW,2,9,Sep,2016,600
9,14,21,26,51,12,-2.2,1031,0,NE,1.6,21,Dec,2014,600
12,76,76,17,34,124,22.2,1004.4,0,SE,3,8,May,2015,1000
21,253,271,68,110,107,9.5,1010.6,0,SE,2.5,16,Mar,2014,3100
16,181,181,12,103,26,10.7,1005.7,0,ESE,1.1,14,Nov,2016,3000
6,82,97,5,37,69,23.9,994.5,0,NW,1.1,25,Jun,2015,1200
13,177,177,9,63,3,7.3,1012.1,0,ENE,1.4,13,Nov,2016,2900
1,76,128,3,155,4,20.2,1012.7,0,ESE,0.8,9,Sep,2016,1400
14,44,88,15,40,140,26.1,1008.1,0,SW,4.1,26,Sep,2016,700
1,85,151,13,97,11,14.9,1000.8,0,NNE,1,17,Apr,2015,1100
21,176,244,43,100,4,-4.2,1026.2,0,E,0.9,17,Jan,2015,3300
8,41,82,2,85,8,26.7,998,0,NNW,1.2,14,Jul,2017,900
22,194,254,4,156,5,19,1007,0,ESE,0,20,Sep,2015,1700
16,12,20,2,8,114,32.6,996.8,0,SSE,2.6,19,Aug,2017,600
13,16,16,2,11,107,35.6,1002,0,NNW,2.1,25,Jun,2017,300
14,11,20,9,19,52,19.4,1017.2,0,SSE,0.5,20,Oct,2014,300
7,3,6,3,3,69,-3.2,1022.7,0,NNW,4.9,3,Feb,2015,300
6,15,22,2,18,41,18.9,988.7,0,NNE,1.1,11,Jun,2016,400
18,273,119,45,40,162,21.5,1000.2,0,ESE,3.4,2,May,2014,1100
19,55,340,7,8,86,22.1,996.5,0,N,4.8,19,May,2014,200
16,6,37,2,16,56,-14.5,1035,0,NNW,3.5,23,Jan,2017,600
11,53,84,9,82,71,32.8,1002.9,0,SSE,0.7,14,Jul,2017,1300
2,176,176,12,103,2,-2.1,1025.2,0,SE,0.2,6,Jan,2018,4600
9,28,28,2,35,40,26.7,998.5,0,ENE,1.3,4,Aug,2015,300
2,151,151,77,100,5,-4.9,1011.2,0,NNW,1.6,23,Jan,2015,3100
20,44,71,4,20,173,29,996.6,0,S,1.9,21,Jun,2016,400
22,302,347,9,155,2,12,1006.1,0,E,0,24,Oct,2015,3400
18,16,49,4,33,117,27.4,1010,0,SW,2.8,13,Sep,2016,400
12,8,8,2,29,38,3.6,1010.7,0,WSW,6,2,Dec,2016,500
11,16,16,2,8,135,23.1,1003.6,0,ESE,2.5,2,Jun,2015,500
11,19,19,5,29,45,29.5,995.6,0,SW,0.9,23,Jun,2017,800
10,16,76,8,7,77,7.4,1010.4,0,NW,4.1,8,Feb,2017,500
17,12,18,13,22,72,4.4,1023.5,0,WNW,2.2,2,Feb,2017,500
0,18,39,2,34,21,5.5,1015.8,0,NE,0.6,9,Oct,2017,800
17,17,28,2,21,134,29.6,1002.1,0,NNW,1,29,Aug,2017,400
18,12,58,2,25,82,17.1,1016.1,0,S,3,23,Mar,2016,400
7,11,17,15,36,12,-0.1,1013,0,ENE,0.8,26,Nov,2014,400
16,113,137,104,94,9,1.5,1030,0,E,1,26,Dec,2015,2900
7,21,40,27,56,5,-5.4,1018,0,NNW,1.1,8,Dec,2015,900
21,86,98,52,65,14,-2,1012.7,0,N,1.2,26,Jan,2015,1500
23,107,79,3,80,11,19.1,999.7,0,SSW,1.6,27,May,2014,1500
0,15,26,2,24,67,23.4,986.2,0,NW,1.4,17,Jun,2017,400
8,13,24,5,20,41,-2.425,1020,0,NW,2.4,9,Jan,2018,500
18,15,34,2,61,96,23.6,1009.4,0,NE,0.6,27,Sep,2016,600
13,116,116,9,30,85,23.8,1004.9,0,N,0.9,30,Aug,2015,1500
7,10,23,11,12,84,-2.9,1027.3,0,E,1.6,8,Feb,2018,300
10,38,38,2,53,29,13.1,1005.5,0,SW,2.3,11,May,2016,1000
6,59,82,22,66,22,17.9,1005.5,0,SSW,0.9,9,May,2014,500
8,15,43,26,41,23,6.8,1018.9,0,N,2,24,Nov,2015,600
21,13,18,11,33,20.7774,-3.1,1030.4,0,ENE,2,17,Dec,2014,1222.923
20,173,173,13,31,49,2,1019,0,S,1.4,19,Feb,2016,1300
0,46,52,34,67,7,3,1017,0,NNE,3.2,21,Jan,2016,1400
11,34,37,9,45,40,-2.66,1031,0,SW,1.8,15,Jan,2018,700
16,41,74,2,22,218,29.3,1003.6,0,SW,3.1,29,Aug,2016,700
22,28,29,2,23,62,22,991.1,0,NNW,0.7,5,Jun,2016,500
14,37,97,6,78,17,20.6,1011.9,0,ENE,0.8,16,Sep,2015,500
3,15,43,8,46,35,-1.8,1024.1,0,NW,1.3,4,Mar,2016,700
21,130,145,8,54,57,10.1,1012.6,0,ESE,1.6,8,Apr,2016,1000
4,136,172,16,90,6,-0.2,1007.5,0,NNW,0.9,26,Mar,2014,2299
6,14,35,11,39,47,-6.4,1017.5,0,E,0.9,14,Jan,2017,800
6,12,14,13,62,7,-5.4,1024.5,0,NW,0.6,5,Mar,2015,600
16,258,322,64,152,71,8.3,1011.1,0,SSW,1.7,4,Feb,2018,3800
8,101,250,2,20,72,15.6,1001.8,0,NNW,3.1,2,May,2017,200
1,225,323,115,131,2,-1.3,1033,0,ENE,0.8,15,Dec,2015,5300
23,79,107,28,75,5,-1,1026,0,ENE,0.6,11,Jan,2016,1700
3,179,185,18,89,,4,1011.2,0,ENE,1,6,Nov,2014,2500
7,41,45,2,54,12,15.7,1002.7,0,NW,0.9,10,May,2017,500
4,11,28,2,27,77,21.4,997.1,0,NNW,1.6,16,Aug,2016,400
0,288,310,31,50,56,17.1,1009.7,0,SE,0,6,May,2014,1600
12,188,188,57,109,20,3.7,1016.1,0,NE,1.2,2,Jan,2017,3600
20,,,,,,-1.2,1021,0,SW,1.4,22,Dec,2015,1222.923
6,19,19,2,40,20,24.7,1001,0,ENE,0,29,Jun,2015,500
4,26,26,2,58,15,17.3,1003.6,0,NNE,0,23,Jun,2015,300
21,64,96,38,83,9,2.1,1018.6,0,N,0.6,7,Mar,2015,1400
4,21,21,3,57,2,13.5,1019.9,0.5,ESE,0.5,30,Sep,2016,800
2,154,110,10,19,68,26.2,997.3,0,ESE,1.2,13,Jul,2014,1200
6,81,293,9,114,5,8.9,1019.2,0,W,0.2,24,Apr,2016,1000
11,103,103,11,24,136,32.6,996.3,0,SSW,3.4,11,Jul,2017,700
8,118,150,2,23,85,28.7,995.4,0,WNW,1.5,10,Jul,2017,1100
21,100,199,15,164,72,21.6,1001.5,0,WNW,0,3,Jun,2014,1300
14,62,152,20,19,71.9712,16.4,1005.4,0,W,3.9,15,Nov,2014,400
16,14,19,2,20,134,27.6,1007.9,0,WSW,1.9,6,Sep,2016,400
12,11,29,7,32,55,0.8,1014.7,0,NW,5,13,Jan,2017,400
22,43,45,3,74,5,15.9,1004.2,0,NW,1.2,2,Oct,2016,700
17,108,135,11,47,192,23.3,1009,0,SSW,1.7,30,Sep,2017,1000
1,60,81,13,80,4,2.2,1009.8,0,SSE,2.1,23,Mar,2014,1399
9,58,216,18,69,2,15.2,1004,0,SW,0.6,4,Apr,2015,1100
22,371,371,31,123,3,5,1010.7,0,NE,0.1,3,Mar,2017,5000
11,50,123,11,35,129,27.3,994.7,0,S,2.1,30,May,2017,1000
9,65,80,53,64,2,-4,1028,0,NE,1.2,8,Jan,2016,2000
22,56,173,12,56,77,21.4,987.9,0,E,0.6,20,May,2014,600
17,29,29,2,12,221,33.2,997,0,E,1.3,30,Jun,2017,400
5,51,51,4,43,19,23,992.5,0,NW,1.8,16,Jul,2014,600
20,62,62,21,109,2,7.1,1018.6,0,SE,0,21,Oct,2015,2100
16,9,15,2,29,126,34.7,1002.4,0,SE,2.3,26,Aug,2015,100
9,76,92,57,70,10,-5,1020,0,NNW,1.4,7,Jan,2016,3000
1,172,298,40,142,2,16,999.4,0,NNE,1.2,14,May,2014,2899
12,197,242,16,118,5,5.8,1025.6,0,ESE,1.6,9,Nov,2017,3500
2,128,128,35,36,2,-2.3,1015.5,0,NNW,1.9,19,Dec,2017,1700
20,145,202,24,86,2,6.1,1011.6,0,ESE,1.3,17,Nov,2017,3700
18,132,158,63,81,63,11.8,1012.6,0,NE,1.7,11,Mar,2015,1700
23,71,438,2,5,89,16.9,997.9,0,NNW,5.8,15,Apr,2016,200
15,11,23,3,35,68,2.63333333333333,1028,0,SE,2.1,14,Jan,2018,400
2,37,47,18,20,33,21,1001.2,0,SE,1.3,6,Jun,2017,300
2,21,35,3,13,45,4.8,1013,0,N,0.8,4,Nov,2015,500
23,20,41,2,23,102,27.3,993.7,0,N,0.8,29,May,2015,300
17,158,326,24,41,163,21.8,1002.1,0,SSW,1.6,30,Mar,2016,1200
1,10,26,8,29,22,-3.7,1019.6,0,WNW,4.6,28,Nov,2014,400
14,173,220,78,96,2,-1.4,1019,0,E,0.7,9,Dec,2015,3800
10,108,223,85,100,62,30.2,1002,0,NE,1.5,31,May,2015,3000
22,63,67,2,37,185,24.1,998.9,0,WNW,0.7,16,Jun,2016,800
1,158,158,3,92,2,14.5,1017.1,0,SE,0.9,16,Oct,2017,1400
17,17,32,2,22,161,28,1008.1,0,S,2.3,7,Sep,2016,500
9,15,27,21,45,4.284,11,1017.4,0,SSW,1.2,7,Nov,2014,2400
5,14,18,2,23,63,8.6,1005.7,0,NNW,1.6,3,May,2015,300
6,149,143,84,69,17,-3.3,1027.3,0,ESE,1.9,13,Feb,2015,2100
2,103,124,2,27,79,19.4,1001.9,0,NE,0.8,30,Apr,2016,1000
6,16,43,5,47,27,9.2,1015.4,0,N,0.7,3,Apr,2017,500
19,46,103,2,24,197,30.1,998,0,SSW,2.5,30,Jun,2017,600
2,25,28,3,50,2,10.8,994.1,0,NE,0.5,12,May,2015,700
12,17,32,13,27,58,-1.8,1020.3,0,ESE,1.1,13,Jan,2017,800
3,7,15,8,42,70,7.3,1015.8,0,NE,1,28,Feb,2018,300
10,3,17,2,24,29,18.5,997,0,WNW,0.7,30,Jun,2016,300
9,201,254,16,99,2.3562,11.2,1007.5,0,SSW,1.2,6,Nov,2014,3600
20,288,247,6.5688,56.2522,63.8316,16.5,1004.3,0,N,1.3,28,Sep,2014,1222.923
9,16,34,34,52,38,-1,1031,0,NNW,0.2,5,Feb,2016,800
16,9,30,4,39,71,8.8,1011.2,0,WNW,3.9,18,Feb,2017,400
13,6,6,2,9,111,29,1002.7,0,NNW,3,11,Jun,2017,200
16,134,196,9,90,2,9.2,1010.3,0,E,1.2,13,Nov,2017,2800
9,194,236,14,85,2,7.7,1007.6,0,WSW,0.9,14,Nov,2016,4100
3,193,213,7,132,4,6.1,1018,0,ENE,0.7,4,Nov,2016,3200
10,12,61,9,16,72,16.6,1015.5,0,NNW,8.3,3,Apr,2015,300
16,34,91,11,24,173,26.3,1007.3,0,SSW,3.7,26,Sep,2016,600
13,202,245,17,122,5,5.8,1024.1,0,SE,2.3,9,Nov,2017,3500
2,94,227,35,97,2,13.6,1014.7,0,SE,0.2,11,Apr,2015,1700
10,55,55,18,67,30,22.4,1012.4,0,N,0.5,21,Sep,2015,1800
7,129,129,3,37,44,25,1008.4,0,ESE,1.9,7,Jul,2017,1300
9,140,217,15,78,3,-1.7,1017.4,0,E,1.3,25,Nov,2017,4400
2,80,80,9,55,12,6.1,1023,0,N,2,24,Nov,2015,2100
5,240,240,31,105,2,-2.7,1020.9,0,NE,0.1,15,Feb,2018,3000
19,11,39,4,25,49,0.4,1033,0,N,4.4,4,Dec,2015,400
23,61,113,4,67,2,14,1007.1,0,WNW,1,15,May,2017,1500
15,10,56,4,16,60.6186,15.7,1007.7,0,NW,5.2,6,Nov,2014,200
19,36,97,21,78,1,-1.5,1018.7,0,S,0.5,3,Jan,2015,1000
7,250,250,32,112,9,-5.1,1024.6,0,ENE,1,22,Dec,2016,5900
12,73,119,2,49,90,25.5,1001.1,0.9,ENE,1,30,Jul,2016,1300
16,51,51,2,52,66,18.5,1011.4,0,SW,2.5,23,Oct,2016,900
13,26,26,2,15,117,30.2,1004.3,0,NNE,1.6,7,Aug,2017,600
19,110,110,2,29,169,26.2,995,0,SSE,2.2,29,Jun,2017,600
16,31,31,3,55,21,14.7,1025.2,1.2,NNE,1.7,29,Sep,2016,900
14,72,106,31,57,51,16.7,1010.8,0,WNW,4.3,3,Mar,2014,900
3,4,91,2,4,80,9.9,1016.1,0,NNE,2,22,Mar,2016,200
2,99,128,32,81,6,12.1,1007,0,NE,0.9,9,Oct,2014,900
12,50,50,4,49,184,29.4,1004.2,0,SW,3,21,Jun,2016,500
9,30,30,2,41,64,26.9,998.1,0,E,1.4,28,Jul,2017,600
23,19,39,2,34,101,22.3,1004.2,0,N,0.6,26,Aug,2015,300
10,16,37,2,30,28,21.6,1018,0,NNE,1.8,20,Sep,2017,300
17,29,50,23,37,42,1,1020,0,E,1.3,27,Feb,2016,900
5,11,30,9,12,63,2.4,1013.3,0,WSW,2.7,1,Mar,2016,500
10,21,54,12,22,50.7654,11.9,1010.6,0,NW,4.8,14,Nov,2014,500
8,122,197,26,137,4,20,1001.7,0,N,0.7,30,Apr,2015,1400
14,119,119,13,35,254,31.9,994.9,0,S,3.5,9,Aug,2015,1200
9,81,43,3,52,5,18.8,1005.7,0,NE,0.7,6,Jun,2014,2200
11,65,65,20,74,162,37.8,991.6,0,E,1.5,29,May,2015,900
0,58,58,2,6,145,24.2,1000.7,0,NNW,2.1,11,Jul,2016,500
16,60,72,3,17,225,34.1,1001.3,0,S,3.1,6,Jul,2017,700
14,18,23,2,26,32,1.4,1021.8,0,NW,3.4,16,Dec,2016,500
6,322,383,17,161,2,-0.7,1013,0,ESE,0,21,Nov,2015,4700
10,19,19,2,11,68,21.8,995.8,0,NNE,1.2,15,Jul,2017,500
3,28,28,9,58,2,1.2,1025.9,0.3,SW,0.6,21,Nov,2016,2400
0,16,28,13,29,22,4.3,1009.2,0,NNW,0.7,25,Nov,2014,400
3,217,225,7,100,3,4.4,1014.8,0,E,0.7,10,Nov,2017,3000
0,117,199,42,88,2,12.1,1002.6,0,ENE,0.8,28,Mar,2015,2000
21,329,410,9,191,5,-1.1,1014.5,0,N,0.6,3,Jan,2018,6400
22,62,62,4,35,88,11.4,1004.8,0,S,3.1,3,Apr,2016,900
5,7,18,2,34,36.8424,11.2,1015.1,0,N,0.7,2,Oct,2014,1222.923
23,112,138,25,115,3,-2,1018.1,0,NE,1.1,16,Dec,2017,3200
4,6,18,5,51,1,5.7,1020.6,0,NNE,0.9,20,Oct,2014,200
10,581,584,103,149,12,6.1,1012.9,0,SW,1,26,Feb,2015,9800
21,177,194,2,130,28,18,1000.6,0,N,1.5,2,Oct,2017,1700
12,200,200,6,32,157,28.4,1008.4,0,SE,0.6,16,Sep,2017,1400
9,42,42,2,51,23,5.3,994.2,0,W,2,2,Apr,2016,1000
3,67,67,6,64,7,-2.5,1017.8,0,NW,1.1,30,Nov,2016,3000
19,228,262,43,128,3,-0.2,1013.1,0,W,1.6,11,Dec,2017,4000
19,10,64,2,14,56,-15.9,1041.1,0,NNW,3.7,23,Jan,2017,700
1,13,18,6,10,63,-1,1022.9,0,N,1.5,27,Feb,2016,300
17,8,19,3,10,89,24.7,1001.8,0,ESE,1.7,10,Jun,2014,300
16,260,294,75,73,47,3.3,1016.9,0,E,1.5,21,Feb,2015,2300
10,62,80,22,20,104,30.4,995.5,0,NW,1.1,26,Jul,2016,700
22,3,6,1,35,48,15.3,1013.6,0,NNE,1.8,24,Sep,2014,200
3,66,83,25,82,7,1.5,1021.4,0,ESE,1.5,14,Mar,2016,1200
18,58,112,5,101,21,13.5,1011.5,0,NE,1.4,1,Nov,2016,800
20,222,285,17,68,5,5.7,1006.7,0,NW,1,31,Mar,2014,1800
15,50,50,9,57,66,15.9,1026,0,W,2.1,9,Nov,2015,700
17,39,78,9,41,183,25.4,1010.2,0,S,1.4,8,Sep,2016,700
11,28,51,2,41,20,14.6,1006.6,0,NNE,2,4,Oct,2017,1500
21,44,116,3,118,2,16.1,1011.3,0,ENE,0,27,Sep,2015,900
1,12,18,12,16,71,-0.7,1026.9,0,ESE,1.2,4,Feb,2017,500
3,40,42,6,24,,18.9,1007.3,0,NE,0.9,6,Sep,2014,1222.923
16,86,86,24,35,198,27.4,1000.3,0,SSE,3.5,21,Sep,2016,1000
17,38,134,16,33,205.2036,32.2,997.2,0,SW,3.7,30,May,2014,1222.923
12,94,138,83,66,49,20.3,1012.9,0,S,1.3,3,Oct,2014,2700
5,105,105,43,102,15,-6.8,1026.9,0,SSE,0.4,18,Dec,2016,3500
23,67,67,12,64,108,28.2,999.3,0,SW,1.3,30,Jun,2015,500
23,30,137,2,33,64,22.2,1000.6,0,N,2.3,18,May,2016,200
20,90,120,8,59,126,14.6,1008.7,0,SSW,2.1,4,Apr,2016,800
10,46,59,8,61,1,15.9,1020.7,0,SW,1.7,16,Oct,2014,800
0,6,6,2,20,50,18.9,1003,0,NW,1.6,3,Sep,2015,500
18,43,81,5,20,165,26.1,1007.2,0,SW,4.1,25,Apr,2017,500
5,73,95,11,68,2,-5.5,1021.1,0,NNW,1.3,24,Dec,2017,2600
20,5,32,2,31,79,28.2,998.5,0,SSE,2,11,Jun,2017,500
23,68,108,4,135,64,27.2,993,0,NE,0.9,12,Jul,2016,1100
19,101,101,5,24,222,31.8,1001.3,0,SSW,2,8,Jul,2017,1000
9,60,77,3,69,2,13.1,1023.2,0,NNE,1.2,12,Oct,2017,1300
8,30,41,5,46,2,23.5,1000.1,0,NNE,0.8,10,Jul,2014,600
2,183,226,9,107,2,3,1020.8,0,NE,0.1,17,Nov,2017,4300
13,34,41,6,26,218,31.8,1000.5,0,SW,3.2,18,Jun,2017,600
1,238,259,50,106,9,0.6,1008.1,0,NNW,1,7,Mar,2016,3200
23,57,31,37,44,14,-2.7,1027.7,0,NW,1.7,8,Jan,2015,1000
15,20,23,8,25,153,31.9,996.7,0,SW,3.2,20,May,2015,300
21,32,73,4,53,30,12.7,1013.1,0,NNE,0.7,3,Apr,2015,400
12,58,247,12,76,46,4.9,1022.8,0,SW,2.8,2,Jan,2018,2400
9,22,22,3,20,34,11.8,1009.5,0,WNW,5,10,Oct,2016,600
3,19,29,5,42,35,11.2,1015.8,0,E,1.1,19,Oct,2016,400
0,12,15,3,25,57,25,995.9,0,NNW,2,9,Jul,2015,300
19,9,22,2,31,83,17,1008.4,0,WNW,1.8,2,May,2015,300
1,49,49,5,47,75,23.5,1003.2,0,WSW,1.2,8,Aug,2015,500
1,42,47,6,54,5,6.7,1015.9,0,NNE,1.6,23,Oct,2014,600
23,54,77,12,86,9,-3.55,1027,0,SE,0.7,18,Jan,2018,900
18,164,193,87,148,6,2,1023,0,ENE,0.9,2,Feb,2016,3100
14,11,14,20,12,74,8.6,1018,0,S,2.9,7,Mar,2015,400
22,9,15,2,34,32,19.3,1018.3,0.1,NNE,2.1,9,Sep,2016,500
12,72,189,14,97,42,20.4,1004.5,0,SSW,2.6,17,Apr,2016,900
12,23,56,30,28,39,3.1,1028.1,0,N,3.7,20,Dec,2014,700
15,14,127,3,24,114,22.9,1008,0,SSW,4.8,4,May,2016,300
13,119,167,14,67,25,22.1,1002,0,SE,1.4,26,May,2014,2500
19,90,145,3,45,195,25.5,1006.7,0,E,1.4,3,Sep,2014,1100
0,,65,8,98,2,20,993.3,0,WNW,2.2,12,Jun,2016,900
14,109,109,3,30,204,28.3,1005.9,0,SSE,2.1,14,Sep,2017,1400
19,35,95,7,71,12,15.7,1014.2,0,SE,3.7,18,Oct,2016,1200
5,298,302,41,110,81,1.9,1015.6,0,ESE,1.5,16,Mar,2014,3200
5,,,,,,-4.7,1030,0,ENE,1.2,27,Dec,2015,1222.923
14,3,6,2,13,101,32.3,1006.7,0,NW,1.4,27,Aug,2017,100
20,302,389,19,173,2,3.9,1012,0,ENE,1.8,20,Nov,2015,4300
12,28,28,5,28,33,26.5,994.2,0,N,1.2,3,Aug,2016,400
23,26,72,7,55,10,11.25,1025,0,SE,1.8,26,Oct,2017,800
14,36,54,2,46,104,26.7,997.6,0,SE,0.7,22,Aug,2015,600
23,9,18,5,13,48,-4,1031,0,NNE,1.9,26,Jan,2016,600
9,10,36,12,34,45,15.7,1014.6,0,WNW,0.8,29,Mar,2017,500
23,31,59,2,37,84,25.1,997.8,0,NNW,0.2,5,Aug,2015,600
6,156,127,10,11,74,24.7,996.2,0,ESE,2.5,18,Jul,2014,1300
23,55,86,47,79,1,-7,1028.3,0,NNE,0.7,12,Jan,2015,1200
12,296,296,72,123,14,6.5,1008.7,0,S,1.2,4,Feb,2018,4200
7,26,57,17,60,28,31,992.3,0,NNE,2.4,11,Jul,2015,600
4,57,38,3,23,41,23.4,989.1,0,NNW,0,30,Jul,2014,700
16,200,228,60,59,52,14.5,1002.7,0,SSW,1.8,22,Apr,2014,1600
3,31,34,11.9952,65,1,16.4,1012.4,0,E,1,13,Oct,2014,700
7,49,90,2,77,2,-3.8,1009.3,0,N,1.3,12,Mar,2017,1400
6,122,193,10,104,1,17.9,1008.6,0,NE,1.1,12,Sep,2014,1200
13,11,11,3,29,38,3.6,1010.1,0,WSW,6.5,2,Dec,2016,500
18,12,14,2,20,120,29.3,1002.3,0,SSE,1.5,11,Jun,2017,300
14,47,69,2,37,91,18.4,999.2,0.9,SW,3.7,4,Jun,2016,700
2,58,63,11,7,83,23.3,999.4,0,E,4.1,27,Aug,2014,700
5,15,17,2,34,12,19.5,997.9,0,NNE,0.8,16,Aug,2017,400
6,,,,,,2.2,1007.2,0,NNW,1.4,4,Nov,2015,1222.923
12,18,18,2,24,95,30.3,992.3,0,WNW,1.3,15,Jun,2017,500
22,19,46,2,57,16,15,1012.4,0,WSW,2.2,8,Oct,2016,400
3,171,171,13,23,112,18.1,997.1,0,E,1.4,1,May,2017,1500
5,105,105,2,28,38,26.6,998.1,3.6,SSW,0.5,30,Jul,2017,1600
21,65,91,38,118,6,-2.6,1024.8,0,WNW,0.7,2,Feb,2017,2400
11,99,99,54,52,3,-0.2,1020.1,0,WSW,2.1,6,Jan,2015,1400
20,106,174,4,109,20,12.7,1011,0,NE,0.1,19,Oct,2016,1500
15,184,184,19,44,136,17.3,1013.6,0,WSW,4.7,9,Apr,2016,1100
8,82,159,8,82,2,26.6,1000.5,0,NW,1,21,Jul,2014,800
8,121,147,16,86,4,-4.3,1022.9,0,NE,1.4,11,Dec,2017,4100
16,12,13,7,21,69,5.7,1020.6,0,NW,3.6,4,Dec,2016,400
14,3,41,2,18,193,34.2,992.4,0,SSW,2.3,16,Jun,2017,400
19,16,64,2,49,108,24.1,997.8,0,E,1.3,3,Sep,2015,500
